grammatical,ungrammatical
Man har så småningom kommit överens om att hyresregleringen i längden inte ens bör finnas kvar på platser där bostadsbrist råder.,Man har så småningom kommit överens om att hyresregleringen i längden bör ens inte finnas kvar på platser där bostadsbrist råder.
"Andra åter anser att denna metod inte löser bostadsfrågorna, endast maskerar den.","Andra åter anser att denna metod löser inte bostadsfrågorna, endast maskerar den."
Det allvarliga problemet är att livsmedelsproduktionen inte ökar i takt med befolkningstillväxten.,Det allvarliga problemet är att livsmedelsproduktionen ökar inte i takt med befolkningstillväxten.
Man har sällan tänkt på dem som inte har kunnat få den sociala status som den gifta kvinnan har.,Man har sällan tänkt på dem som har inte kunnat få den sociala status som den gifta kvinnan har.
"Framför allt ska hon veta att hon är skapad för den rollen, och om hon inte klarar den är hennes egenvärde inte mycket att tala om.","Framför allt ska hon veta att hon är skapad för den rollen, och om hon klarar inte den är hennes egenvärde inte mycket att tala om."
Om det inte är så måste väl den onda cirkeln brytas!,Om det är inte så måste väl den onda cirkeln brytas!
"Då är erfarenheterna från helt annorlunda kulturer intressantare, t ex Margaret Meads från arapeshfolket där pappan hade det huvudsakliga ansvaret för barnavården, men där alla barn kunde söka hjälp hos alla vuxna om pappan eller mamman inte fanns till hands.","Då är erfarenheterna från helt annorlunda kulturer intressantare, t ex Margaret Meads från arapeshfolket där pappan hade det huvudsakliga ansvaret för barnavården, men där alla barn kunde söka hjälp hos alla vuxna om pappan eller mamman fanns inte till hands."
"Storfamiljen av denna typ ställer stora krav på tolerans, hänsyn, mognad - en kollektiv fostran, som inte kräver kollektivt liv av de vuxna måste i längden vara lättare att acceptera för flertalet människor.","Storfamiljen av denna typ ställer stora krav på tolerans, hänsyn, mognad - en kollektiv fostran, som kräver inte kollektivt liv av de vuxna måste i längden vara lättare att acceptera för flertalet människor."
"Och vi måste bort från anstalten där barnen förskockas, tröttas ut och tvingas rivalisera om några få vuxna som inte orkar svara dem alla - en enkönad, avemotionaliserad, också den isolerad miljö utan anknytningar till världen utanför.","Och vi måste bort från anstalten där barnen förskockas, tröttas ut och tvingas rivalisera om några få vuxna som orkar inte svara dem alla - en enkönad, avemotionaliserad, också den isolerad miljö utan anknytningar till världen utanför."
Det kan formuleras så olika - men i varje fall vet vi att det inte räcker med att barn är mätta och rena och sysselsatta - saker som i och för sej kan hålla den enskilde vårdaren fullt sysselsatt.,Det kan formuleras så olika - men i varje fall vet vi att det räcker inte med att barn är mätta och rena och sysselsatta - saker som i och för sej kan hålla den enskilde vårdaren fullt sysselsatt.
Vi inser redan nu att det inte räcker med att ha fått barn för att kunna fostra barn.,Vi inser redan nu att det räcker inte med att ha fått barn för att kunna fostra barn.
"I stället för den nuvarande situationen där föräldrar och barn är varandras livegna - med överbindningar, aggressioner, otrygghet som följd - (en ny uteslutningsgemenskap som inte kännetecknade den gamla mångfacetterade familjen) har föräldrar och barn ett ömsesidigt oberoende - med obeskurna möjligheter till fritidsumgänge.","I stället för den nuvarande situationen där föräldrar och barn är varandras livegna - med överbindningar, aggressioner, otrygghet som följd - (en ny uteslutningsgemenskap som kännetecknade inte den gamla mångfacetterade familjen) har föräldrar och barn ett ömsesidigt oberoende - med obeskurna möjligheter till fritidsumgänge."
I stället bör man undersöka huruvida inte en registrering skulle kunna utgöra det konstitutiva momentet vid äktenskapets ingående.,I stället bör man undersöka huruvida en registrering skulle inte kunna utgöra det konstitutiva momentet vid äktenskapets ingående.
"Den andra orsaken till att man inte gifter sig, man vill inte binda sig, kan man knappast komma åt lagstiftningsvägen.","Den andra orsaken till att man gifter inte sig, man vill inte binda sig, kan man knappast komma åt lagstiftningsvägen."
Även om detta inte sker enligt lagens bokstav är det ett faktum.,Även om detta sker inte enligt lagens bokstav är det ett faktum.
"Vi kan inte förhindra att familjebildning sker utanför äktenskapet, men vi måste åstadkomma sådana kontrollmöjligheter att ogifta familjer inte får större privilegier än andra.","Vi kan inte förhindra att familjebildning sker utanför äktenskapet, men vi måste åstadkomma sådana kontrollmöjligheter att ogifta familjer får inte större privilegier än andra."
"Genom att överföra det ekonomiska ansvaret på kibbutzen som helhet ville man få bort känslan av beroende, då kibbutzen inte skulle kunna ge en sådan känsla.","Genom att överföra det ekonomiska ansvaret på kibbutzen som helhet ville man få bort känslan av beroende, då kibbutzen skulle inte kunna ge en sådan känsla."
"Men en sådan uppnås inte automatiskt anser man, genom lika politiska och juridiska rättigheter om de inte åtföljs av kvinnornas ekonomiska oberoende.","Men en sådan uppnås inte automatiskt anser man, genom lika politiska och juridiska rättigheter om de åtföljs inte av kvinnornas ekonomiska oberoende."
"Rabin, och många forskare med honom, anser att resultaten ger belägg för att kibbutzbarn inte tar skada av den kollektiva uppfostran, att de tvärtom verkar välanpassade, självständiga och jämförelsevis tidigt utvecklade med undantag för de yngsta barnen.","Rabin, och många forskare med honom, anser att resultaten ger belägg för att kibbutzbarn tar inte skada av den kollektiva uppfostran, att de tvärtom verkar välanpassade, självständiga och jämförelsevis tidigt utvecklade med undantag för de yngsta barnen."
Det är ännu inte ett halvsekel sedan riksdagen fattade beslut om allmän och lika rösträtt för såväl kvinnor som män.,Det är ännu riksdagen fattade inte ett halvsekel sedan beslut om allmän och lika rösträtt för såväl kvinnor som män.
"Det är ett jobb som inte bara kräver en eller två föräldrar utan insatser från så många olika håll, där föräldrafunktionen och speciellt moderns funktion i traditionell bemärkelse kan bli till mer skada än nytta.","Det är ett jobb som kräver bara inte en eller två föräldrar utan insatser från så många olika håll, där föräldrafunktionen och speciellt moderns funktion i traditionell bemärkelse kan bli till mer skada än nytta."
"Man får blott hoppas att, när väl den säkra, helt oskadliga tablett uppfunnits som kan starta kvinnans menstruation, eftersläpningen i uppfattningar och fördomar inte blir för lång.","Man får blott hoppas att, när väl den säkra, helt oskadliga tablett uppfunnits som kan starta kvinnans menstruation, eftersläpningen i uppfattningar och fördomar blir inte för lång."
Man undrar bara varför han inte själv försöker delta i denna den största av uppgifter.,Man undrar bara varför han försöker själv inte delta i denna den största av uppgifter.
"När ackorden sätts, sätts dom så att man inte kan höja lönen ett dugg, fast enligt lagen ska det finnas en tioprocentig möjlighet att höja ackordet.","När ackorden sätts, sätts dom så att man kan inte höja lönen ett dugg, fast enligt lagen ska det finnas en tioprocentig möjlighet att höja ackordet."
Medan arbetarkvinnorna sugs ut i sitt dubbelarbete så att de inte orkar arbeta fackligt och politiskt för att förändra sin egen situation - och på sikt det ekonomiska system som är orsaken till deras situation.,Medan arbetarkvinnorna sugs ut i sitt dubbelarbete så att de orkar inte arbeta fackligt och politiskt för att förändra sin egen situation - och på sikt det ekonomiska system som är orsaken till deras situation.
"Om kvinnan motstår det första trycket och fortsätter att arbeta efter giftermålet trots att det inte lönar sig (nuvarande skattefavörer börjar redan med äktenskapets ingående), så kommer hon snart fram till nästa hinder: det första barnet.","Om kvinnan motstår det första trycket och fortsätter att arbeta efter giftermålet trots att det lönar inte sig (nuvarande skattefavörer börjar redan med äktenskapets ingående), så kommer hon snart fram till nästa hinder: det första barnet."
"Ja, men den dag han inte vill längre eller hans avlöning av någon anledning försvinner, då får Du ingen avlöning längre men jobbet har Du kvar.","Ja, men den dag han vill inte längre eller hans avlöning av någon anledning försvinner, då får Du ingen avlöning längre men jobbet har Du kvar."
Resten delade upp sig så att modern höll på fadersdominans i 31 familjer där inte fadern gjorde det under det att modern ville ha demokrati i 23 familjer där fadern höll på sin myndighet.,Resten delade upp sig så att modern höll på fadersdominans i 31 familjer där fadern gjorde inte det under det att modern ville ha demokrati i 23 familjer där fadern höll på sin myndighet.
Du kan exempelvis dölja det yttre fältet (År) i exemplet så att de inre fältelementen inte visas.,Du kan exempelvis dölja det yttre fältet (År) i exemplet så att de inre fältelementen visas inte.
Gruppen Andra kommer att innehålla alla element som du inte inkluderade i gruppen Åtgärdat.,Gruppen Andra kommer att innehålla alla element som du inkluderade inte i gruppen Åtgärdat.
3 Gruppen Andra är överordnad de element som du inte tilldelade någon viss anpassad grupp.,3 Gruppen Andra är överordnad de element som du tilldelade inte någon viss anpassad grupp.
I flera år hade Quinn fört samma sorts samtal med denne man som han inte ens visste namnet på.,I flera år hade Quinn fört samma sorts samtal med denne man som han visste ens inte namnet på.
Han kom till slutsatsen att en människa som var inriktad på att försvinna inte skulle ha några större svårigheter att göra det.,Han kom till slutsatsen att en människa som var inriktad på att försvinna skulle inte ha några större svårigheter att göra det.
Om Stillman inte dök upp skulle Quinn åka raka vägen till 69:e gatan och lägga fram allt han visste för Virginia Stillman.,Om Stillman dök inte upp skulle Quinn åka raka vägen till 69:e gatan och lägga fram allt han visste för Virginia Stillman.
"Quinn skulle gärna ha erbjudit sig att hjälpa till, men han kände plötsligt att han inte orkade röra sig ur fläcken.","Quinn skulle gärna ha erbjudit sig att hjälpa till, men han kände plötsligt att han orkade inte röra sig ur fläcken."
Man kan inte hata nåt så våldsamt om man inte nånstans också älskar det.,Man kan inte hata nåt så våldsamt om man älskar nånstans också inte det.
"Sällskapet består av Isaac Stern, den tidigare medlemmen i Budapestkvartetten Alexander Schneider, Kolleks son Amos, två israeliska par som jag inte kan namnge samt Le Mondes utrikesredaktör Michel Tatu.","Sällskapet består av Isaac Stern, den tidigare medlemmen i Budapestkvartetten Alexander Schneider, Kolleks son Amos, två israeliska par som jag kan inte namnge samt Le Mondes utrikesredaktör Michel Tatu."
Jag har lust att fråga honom varför den inte trycktes.,Jag har lust att fråga honom varför den trycktes inte.
"Det är sant, skriver Yehoshua, att eftersom vårt andliga liv i dag inte kan röra sig om något annat än dessa (politiska) frågor kan man inte reservera andliga krafter för någonting annat när man engagerat sig totalt i dem.","Det är sant, skriver Yehoshua, att eftersom vårt andliga liv i dag inte inte röra sig om något annat än dessa (politiska) frågor kan man kan reservera andliga krafter för någonting annat när man engagerat sig totalt i dem."
"Jag såg då inte till vare sig väg eller underhåll, för så vitt inte liket efter en medelålders neger med ett kulhål i pannan som jag bokstavligen snavade över fem kilometer längre fram kan betraktas som en varaktig förbättring.","Jag såg då inte till vare sig väg eller underhåll, för så vitt liket efter en medelålders neger med ett kulhål i pannan som jag bokstavligen snavade över fem kilometer längre fram kan inte betraktas som en varaktig förbättring."
Till slut höll jag tal på engelska en kväll med gester som inte var bortkastade på ett enda av de sexti ögonparen framför mig och morgonen därpå fick jag mycket riktigt iväg hängmattan som tätkolonn.,Till slut höll jag tal på engelska en kväll med gester som var inte bortkastade på ett enda av de sexti ögonparen framför mig och morgonen därpå fick jag mycket riktigt iväg hängmattan som tätkolonn.
I praktiken visar det sig att denna skuldfråga ibland över huvud taget inte går att besvara.,I praktiken visar det sig att denna skuldfråga ibland över huvud taget går inte att besvara.
Våra undersökningar har visat att dessa organ inte behöver mer styrning.,Våra undersökningar har visat att dessa organ behöver inte mer styrning.
Om vi inte uppnår målet att bilägga denna tvist befarar jag att WTO kommer att halka ur på ett bananskal.,Om vi uppnår inte målet att bilägga denna tvist befarar jag att WTO kommer att halka ur på ett bananskal.
Han gjorde en resignerad grimas som uttryckte att han förutsatte förståelse: Min fru och jag konstaterade att vi inte stod ut med det längre.,Han gjorde en resignerad grimas som uttryckte att han förutsatte förståelse: Min fru och jag konstaterade att vi stod inte ut med det längre.
"om han håller huvudet kallt, och det kan man inte vara säker på, inte ens när det gäller honom, va? Inte ens när det gäller honom.","om han håller huvudet kallt, och det kan man inte vara säker på, gäller ens när det inte honom, va? Inte ens när det gäller honom."
Redan i nästa ögonblick önskade Harry att han inte hade sagt något.,Redan i nästa ögonblick önskade Harry att han hade inte sagt något.
Vänner som inte ens skriver till Harry Potter? sade Dobby knipslugt.,Vänner som skriver ens inte till Harry Potter? sade Dobby knipslugt.
Harry låtsades som om han inte hade lagt märke till det utan satte sig och tog emot den rostade brödskivan som mrs Weasley räckte honom.,Harry låtsades som om han hade inte lagt märke till det utan satte sig och tog emot den rostade brödskivan som mrs Weasley räckte honom.
"Den var omgiven av träd som skymde sikten från byn nedanför, vilket gjorde att de kunde träna quidditch där, så länge de inte flög för högt.","Den var omgiven av träd som skymde sikten från byn nedanför, vilket gjorde att de kunde träna quidditch där, så länge de flög inte för högt."
Kanske sökte jag ordning där det inte fanns någon.,Kanske sökte jag ordning där det fanns inte någon.
"Lägg märke till att du inte kan välja en del av ett XML-dokument när du importerar XML-data, utan du måste importera hela filen.","Lägg märke till att du kan inte välja en del av ett XML-dokument när du importerar XML-data, utan du måste importera hela filen."
"Om du inte vill behålla dina filterinställningar, kontrollerar du att knappen Autofilter inte är markerad innan du börjar markera element som ska filtreras.","Om du vill inte behålla dina filterinställningar, kontrollerar du att knappen Autofilter inte är markerad innan du börjar markera element som ska filtreras."
"Denna var i vanliga fall ett ogästvänligt ställe fyllt av damm och människor som inte hade någonstans att ta vägen, men nu i rusningstid hade den invaderats av män och kvinnor med portföljer, böcker och tidningar.","Denna var i vanliga fall ett ogästvänligt ställe fyllt av damm och människor som hade inte någonstans att ta vägen, men nu i rusningstid hade den invaderats av män och kvinnor med portföljer, böcker och tidningar."
Men varför fortsätter ni att läsa om ni inte tycker om den?,Men varför fortsätter ni att läsa om ni tycker inte om den?
Han tänkte just berätta för henne vem han var men insåg i samma stund att det inte skulle göra någon som helst skillnad.,Han tänkte just berätta för henne vem han var men insåg i samma stund att det skulle inte göra någon som helst skillnad.
Då säger någon att det inte kan dröja länge nu förrän ryssarna släpper Arafat.,Då säger någon att det kan inte dröja länge nu förrän ryssarna släpper Arafat.
"Jag gav i artiga ordalag uttryck åt en förhoppning om att den andra inställningen, den revolutionära, inte skulle överges.","Jag gav i artiga ordalag uttryck åt en förhoppning om att den andra inställningen, den revolutionära, skulle inte överges."
"Och mördaren, som talar till ett av artonhundratalets stora genier, svarar: Därför att ni är så enfaldig att man inte kan låta bli att tycka synd om er.","Och mördaren, som talar till ett av artonhundratalets stora genier, svarar: Därför att ni är så enfaldig att man kan inte låta bli att tycka synd om er."
"Av vad min moster berättade fick jag så småningom klart för mig att jag för den högre dignitärens fru och för gud allena vete hur många fler hade utmålats som en enastående och högt begåvad människa, en gudasänd tur för bolaget, en kraft som man inte fick tag i alla dagar.","Av vad min moster berättade fick jag så småningom klart för mig att jag för den högre dignitärens fru och för gud allena vete hur många fler hade utmålats som en enastående och högt begåvad människa, en gudasänd tur för bolaget, en kraft som man fick inte tag i alla dagar."
Den sjuke stönar så att jag inte kan hålla ihop tankarna.,Den sjuke stönar så att jag kan inte hålla ihop tankarna.
För det fjärde: Säg inte att vi inte har stått till förfogande!,För det fjärde: Säg inte att vi har inte stått till förfogande!
"Det vore säkert kontraproduktivt att ge ett anbud, det har en del redan försökt, så länge ryssarna över huvud taget inte vill ha det.","Det vore säkert kontraproduktivt att ge ett anbud, det har en del redan försökt, så länge ryssarna över huvud taget vill inte ha det."
Jag vill absolut inte att de bönder som kommer från de länder som inte vill gå med i euron skall bestraffas.,Jag vill absolut inte att de bönder som kommer från de länder som vill inte gå med i euron skall bestraffas.
"Tidsfristen för ändringsförslag har nämligen gått ut, och det betyder att om vi inte röstar så försummar vi att göra vår mening hörd.","Tidsfristen för ändringsförslag har nämligen gått ut, och det betyder att om vi röstar inte så försummar vi att göra vår mening hörd."
"Det finns alltså en konflikt mellan avgiftsmålen och skattemålen, eftersom man inte kan få allt på samma gång.","Det finns alltså en konflikt mellan avgiftsmålen och skattemålen, eftersom man kan inte få allt på samma gång."
Alla förstår därför att jag inte kan godta dem.,Alla förstår därför att jag kan inte godta dem.
"Jag hoppas att de inte godkänns, de är nämligen ett gott exempel på vad detta parlament inte får göra.","Jag hoppas att de inte godkänns, de är nämligen ett gott exempel på vad detta parlament får inte göra."
Betänkandet tar också på ett oförsiktigt sätt upp frågor som inte förekom i uppdraget från ordförandekonferensen.,Betänkandet tar också på ett oförsiktigt sätt upp frågor som förekom inte i uppdraget från ordförandekonferensen.
låt mig börja med att säga att jag inte kommer att tala om mitt eget betänkande.,låt mig börja med att säga att jag kommer inte att tala om mitt eget betänkande.
"Från toalettcisternen, som inte kunde förmås att spola ur ordentligt, porlade oavbrutet en rännil ner i skålen, och handdukarna var styva som frackskjortor (det hade tagit Olivia åratal att lära folk att skölja tvätten ordentligt), men en ålderstigen figur i kockmössa serverade te under träden åt honom och tog med sig hans skrynkliga kostym för att få den pressad – utan att vara ombedd.","Från toalettcisternen, som förmås kunde inte att spola ur ordentligt, porlade oavbrutet en rännil ner i skålen, och handdukarna var styva som frackskjortor (det hade tagit Olivia åratal att lära folk att skölja tvätten ordentligt), men en ålderstigen figur i kockmössa serverade te under träden åt honom och tog med sig hans skrynkliga kostym för att få den pressad – utan att vara ombedd."
"Han gick bort till andra ändan av trädgården och krängde sig igenom taggtrådsstängslet, men gräset och den torniga bushen på andra sidan (Dandos ställe låg tretton kilometer utanför staden) var alldeles för snåriga för att man skulle kunna ta sig fram där det inte fanns någon stig.","Han gick bort till andra ändan av trädgården och krängde sig igenom taggtrådsstängslet, men gräset och den torniga bushen på andra sidan (Dandos ställe låg tretton kilometer utanför staden) var alldeles för snåriga för att man skulle kunna ta sig fram där det fanns inte någon stig."
"Jason skulle inte komma hem med något gyllene skinn, det kan du skriva opp (Jason Malenga var den nye finansministern); nej, det var faktiskt inte så dumt att den brittiska polischefen inte fick stanna, folk jämförde alltid med Kongo, dom idioterna, men den afrikanska ställföreträdaren, Aaron Onabu, var absolut i stånd att ta vid efter den där oduglingen; Talisman Gwenzi var förstklassig och en pålitlig Mwetaman, David Sambata var än så länge en okänd storhet vad beträffar jordbruksdepartementet","Jason skulle inte komma hem med något gyllene skinn, det kan du skriva opp (Jason Malenga var den nye finansministern); nej, det var faktiskt inte så dumt att den brittiska polischefen fick inte stanna, folk jämförde alltid med Kongo, dom idioterna, men den afrikanska ställföreträdaren, Aaron Onabu, var absolut i stånd att ta vid efter den där oduglingen; Talisman Gwenzi var förstklassig och en pålitlig Mwetaman, David Sambata var än så länge en okänd storhet vad beträffar jordbruksdepartementet"
Menar du att Edward inte ska delta i festligheterna?,Menar du att Edward ska inte delta i festligheterna?
"Du kan ju ta och fråga Mweta om du får en chans att tala med honom, fråga om han inte tänker försöka hitta på något litet struntjobb åt honom nånstans, nånting med en snygg och prydlig etikett på, åt stackars gamla Shinza, han som bankade på kolonialministerns dörr med en panga redan medan Mweta var en liten snorunge som satt och sjöng psalmer oppe i missionsskolan.","Du kan ju ta och fråga Mweta om du får en chans att tala med honom, fråga om han tänker inte försöka hitta på något litet struntjobb åt honom nånstans, nånting med en snygg och prydlig etikett på, åt stackars gamla Shinza, han som bankade på kolonialministerns dörr med en panga redan medan Mweta var en liten snorunge som satt och sjöng psalmer oppe i missionsskolan."
"Den episoden blev till hans självständighetshistoria; alldeles som historien om cigarrettfirmans helikopter var Neil Bayleys, vilken han berättade om och om igen, varvid det enskilda dramat mellan man och hustru, som vid tidpunkten i fråga hade gjort att den inte uppmärksammades, efter hand totalt hade fallit ur sammanhanget.","Den episoden blev till hans självständighetshistoria; alldeles som historien om cigarrettfirmans helikopter var Neil Bayleys, vilken han berättade om och om igen, varvid det enskilda dramat mellan man och hustru, som vid tidpunkten i fråga hade gjort att den uppmärksammades inte, efter hand totalt hade fallit ur sammanhanget."
Över allt frågade Bray efter Edward Shinza; i varje fall kunde han konstatera att han inte syntes till vid något enda officiellt tillfälle.,Över allt frågade Bray efter Edward Shinza; i varje fall kunde han konstatera att han syntes inte till vid något enda officiellt tillfälle.
Det är en fara som han inte får utsätta sig för!,Det är en fara som han får inte utsätta sig för!
Harry Potter måste säga att han inte ska fara tillbaka till skolan,Harry Potter måste säga att han ska inte fara tillbaka till skolan
"Nu när Dursleys visste att de inte skulle vakna upp som bananflugor, hade han förlorat sitt enda vapen.","Nu när Dursleys visste att de skulle inte vakna upp som bananflugor, hade han förlorat sitt enda vapen."
"Antag att han fortfarande var i livet om fyra veckor, vad skulle då hända om han inte infann sig på Hogwarts?","Antag att han fortfarande var i livet om fyra veckor, vad skulle då hända om han infann inte sig på Hogwarts?"
Skulle de skicka någon för att se varför han inte hade kommit tillbaka?,Skulle de skicka någon för att se varför han hade inte kommit tillbaka?
"Utmattad, med knorrande mage och huvudet surrande av alla frågor som inte gick att besvara, föll Harry i en orolig sömn.","Utmattad, med knorrande mage och huvudet surrande av alla frågor som gick inte att besvara, föll Harry i en orolig sömn."
"När Ron såg Harrys chockade ansiktsuttryck tillade han: Det skadar dem inte, man måste bara göra dem riktigt yra i huvudet så att de inte hittar tillbaka till sina tomtebon.","När Ron såg Harrys chockade ansiktsuttryck tillade han: Det skadar dem inte, man måste bara göra dem riktigt yra i huvudet så att de hittar inte tillbaka till sina tomtebon."
Han räknade ut att om jag inte kunde dra nytta av en dyrbar uppfostran kunde jag kanske dra lärdom av erfarenheten.,Han räknade ut att om jag kunde inte dra nytta av en dyrbar uppfostran kunde jag kanske dra lärdom av erfarenheten.
"Jag tror att det är detta som håller på att ske, men eftersom jag inte känner igen mig själv säger jag att det är någon annan: han, hon, de, som bär ansvaret.","Jag tror att det är detta som håller på att ske, men eftersom jag känner inte igen mig själv säger jag att det är någon annan: han, hon, de, som bär ansvaret."
Det särskilde honom från de många andra som inte trodde på någonting alls.,Det särskilde honom från de många andra som trodde inte på någonting alls.
"Jag läste vidare: Paracelsus, Jung, Einstein, Freud, Capra, och även om jag fortfarande inte vet någonting är jag inte längre anhängare av Ödet.","Jag läste vidare: Paracelsus, Jung, Einstein, Freud, Capra, och även om jag fortfarande vet inte någonting är jag inte längre anhängare av Ödet."
